ID,Name,Nationality,Club,Position,Age,Overall,Predicted_Overall,Residual
212140,G. Karlen,Switzerland,FC Thun,RCM,23,63,63.060001373291016,-0.06
235948,G. Martin,England,Lillestrøm SK,ST,27,63,62.72999954223633,0.27
240044,Luan,Brazil,SKN St. Pölten,RCB,22,63,62.79999923706055,0.2
235437,Caio César,Brazil,Kawasaki Frontale,CAM,22,63,63.150001525878906,-0.15
241837,F. Nadalín,Argentina,Newell's Old Boys,RB,20,63,62.689998626708984,0.31
244909,Uxío,Spain,Deportivo de La Coruña,ST,27,63,62.79999923706055,0.2
223918,B. Comley,Montserrat,Colchester United,CM,22,63,63.04999923706055,-0.05
225198,A. Al Habib,Saudi Arabia,Ettifaq FC,CB,25,63,62.52000045776367,0.48
228526,Hwang ByeongGeun,Korea Republic,Jeonbuk Hyundai Motors,GK,24,63,62.91999816894531,0.08
236462,L. Faye,Netherlands,Vitesse,LB,20,63,63.06999969482422,-0.07
223407,M. Al Furayj,Saudi Arabia,Al Fayha,GK,30,63,63.0,0.0
233135,T. Blomeyer,Germany,MSV Duisburg,CB,22,63,63.150001525878906,-0.15
243887,T. Mohr,Germany,SpVgg Greuther Fürth,LM,22,63,63.15999984741211,-0.16
244655,G. Whyte,Northern Ireland,Oxford United,RM,22,63,63.27000045776367,-0.27
243888,M. Kuzmanović,Bosnia Herzegovina,Royal Excel Mouscron,LM,22,63,62.83000183105469,0.17
224433,K. Burger,Germany,SG Sonnenhof Großaspach,LB,23,63,62.93000030517578,0.07
237745,H. Miyazawa,Japan,Hokkaido Consadole Sapporo,CB,29,63,63.0,0.0
244401,M. Camara,Guinea,BSC Young Boys,CB,20,63,62.91999816894531,0.08
219570,O. Bernal,Mexico,La Equidad,RB,22,63,62.970001220703125,0.03
234162,B. Kirsch,Germany,SpVgg Greuther Fürth,CM,22,63,62.97999954223633,0.02
205747,M. Sourzac,France,Nîmes Olympique,GK,26,63,62.709999084472656,0.29
224691,Wang Jie,China PR,Tianjin Quanjian FC,CB,29,63,63.41999816894531,-0.42
169907,S. Miller,England,Crewe Alexandra,LS,30,63,62.970001220703125,0.03
237747,T. Arano,Japan,Hokkaido Consadole Sapporo,CAM,25,63,63.29999923706055,-0.3
244915,M. Salisu,Ghana,Real Valladolid CF,CB,19,63,62.91999816894531,0.08
120243,P. Gori,Italy,Benevento,GK,38,63,62.93000030517578,0.07
218292,D. Djigla,Benin,Chamois Niortais Football Club,RM,22,63,62.869998931884766,0.13
232372,T. Okamoto,Japan,Shonan Bellmare,RWB,26,63,63.08000183105469,-0.08
235700,J. Green,England,Yeovil Town,RM,23,63,63.0099983215332,-0.01
241588,Toni Moya,Spain,Atlético Madrid,CM,20,63,63.2400016784668,-0.24
235957,J. Gaspar,France,AS Monaco,RB,21,63,62.79999923706055,0.2
237749,D. Suga,Japan,Hokkaido Consadole Sapporo,LM,19,63,62.61000061035156,0.39
240053,R. Aabid,France,AS Béziers,RM,26,63,63.029998779296875,-0.03
186549,E. Benavidez,Argentina,Patriotas Boyacá FC,RCM,29,63,63.11000061035156,-0.11
189109,A. Cisak,Australia,Sydney FC,GK,29,63,63.2400016784668,-0.24
230070,J. Davenport,England,Blackburn Rovers,CDM,19,63,63.11000061035156,-0.11
241334,Liu Yiming,China PR,Tianjin Quanjian FC,RCB,23,63,62.86000061035156,0.14
216503,C. Laprevotte,France,1. FC Magdeburg,RCM,25,63,62.63999938964844,0.36
231863,Y. Dhanda,England,Swansea City,CAM,19,63,62.790000915527344,0.21
233143,L. Sapetti,Argentina,Club Atlético Aldosivi,LB,29,63,62.900001525878906,0.1
241591,Brugui,Spain,Gimnàstic de Tarragona,ST,21,63,63.209999084472656,-0.21
193975,A. Marino,Italy,Lecce,CB,29,63,62.91999816894531,0.08
223672,P. Malicsek,Austria,SK Rapid Wien,CDM,21,63,62.849998474121094,0.15
229816,F. Schubert,Austria,TSV Hartberg,ST,23,63,63.18000030517578,-0.18
245688,A. Yasser,Qatar,Vissel Kobe,CB,24,63,62.83000183105469,0.17
231865,L. Lämmel,Germany,VfR Aalen,RCM,20,63,63.47999954223633,-0.48
168633,D. Grainger,England,Carlisle United,LB,31,63,62.90999984741211,0.09
236217,P. Neumann,Germany,FC Ingolstadt 04,RCB,20,63,62.75,0.25
246457,C. Ngonge,Belgium,Club Brugge KV,ST,18,63,63.54999923706055,-0.55
235450,Domingos Quina,Portugal,Watford,CAM,18,63,62.93000030517578,0.07
240826,L. Sörensen,Denmark,Stoke City,CDM,18,63,62.650001525878906,0.35
241082,Y. Lawal,Nigeria,Sporting Lokeren,RM,20,63,63.22999954223633,-0.23
206523,S. McCartan,Northern Ireland,Lincoln City,CAM,24,63,63.16999816894531,-0.17
229819,M. Rasner,Austria,SKN St. Pölten,LM,23,63,63.22999954223633,-0.23
189115,M. Facchinetti,Switzerland,FC Thun,LB,27,63,63.34000015258789,-0.34
191675,Park Jong Jin,Korea Republic,Incheon United FC,LM,31,63,63.13999938964844,-0.14
210108,E. Lee,England,Luton Town,CAM,23,63,62.939998626708984,0.06
221373,M. Al Saiari,Saudi Arabia,Al Hazem,ST,25,63,62.70000076293945,0.3
225213,G. Singh Sandhu,India,Free Agent,GK,26,63,63.79999923706055,-0.8
238269,J. Pendant,France,FC Sochaux-Montbéliard,LB,21,63,63.0099983215332,-0.01
245437,A. Gaich,Argentina,San Lorenzo de Almagro,ST,19,63,62.97999954223633,0.02
242110,S. Sosa,Venezuela,Club Atlético Talleres,LM,18,63,63.150001525878906,-0.15
244158,A. Elogo,Cameroon,Grenoble Foot 38,LW,23,63,62.91999816894531,0.08
245438,A. Abdu Jaber,Eritrea,Al Wehda,ST,21,63,62.65999984741211,0.34
205759,D. Stojanović,FYR Macedonia,FC St. Gallen,GK,24,63,62.95000076293945,0.05
223679,T. Rieder,Germany,SV Darmstadt 98,RB,24,63,63.029998779296875,-0.03
232127,A. Keita,Ivory Coast,Stabæk Fotball,LCM,20,63,63.099998474121094,-0.1
169919,P. Anderson,England,Mansfield Town,RM,29,63,62.959999084472656,0.04
221632,S. Kind Mikalsen,Norway,Lillestrøm SK,LB,25,63,63.68000030517578,-0.68
166848,N. Danns,Guyana,Bury,CM,35,63,63.029998779296875,-0.03
233152,K. Itakura,Japan,Vegalta Sendai,LCB,21,63,62.88999938964844,0.11
215489,M. Derrien,France,Red Star FC,LCB,24,63,62.97999954223633,0.02
221633,B. Sørmo,Norway,Kristiansund BK,RB,21,63,62.900001525878906,0.1
231105,A. Olliero,France,FC Nantes,GK,22,63,62.97999954223633,0.02
239553,T. Bayliss,England,Coventry City,RDM,19,63,63.11000061035156,-0.11
246465,Guerrero,Spain,CF Rayo Majadahonda,CM,16,63,62.77000045776367,0.23
215234,I. Quílez,Argentina,Club Atlético Aldosivi,RB,28,63,62.880001068115234,0.12
235970,Mario González,Spain,Villarreal CF,LW,22,63,62.90999984741211,0.09
221379,S. Herrera,Colombia,Atlético Huila,ST,23,63,62.95000076293945,0.05
225731,A. Diop,Senegal,Kristiansund BK,CM,26,63,62.90999984741211,0.09
200900,S. Murray,Republic of Ireland,Vejle Boldklub,CM,24,63,62.91999816894531,0.08
202180,L. McAlinden,Republic of Ireland,Cheltenham Town,ST,24,63,62.93000030517578,0.07
202436,J. Tjørnelund,Denmark,Hobro IK,LB,26,63,63.349998474121094,-0.35
165316,M. Timlin,Republic of Ireland,Stevenage,RCM,33,63,63.0,0.0
236996,A. Akkaynak,Germany,Willem II,CM,19,63,63.04999923706055,-0.05
211141,N. Al Subhi,Saudi Arabia,Al Fayha,CB,28,63,62.90999984741211,0.09
216773,R. Anane-Gyasi,Ghana,Stabæk Fotball,RM,23,63,63.029998779296875,-0.03
222405,L. Kinsella,Republic of Ireland,Walsall,RCM,22,63,63.31999969482422,-0.32
101317,M. Ratajczak,Germany,SC Paderborn 07,GK,36,63,63.0,0.0
234437,Diga,Portugal,CD Feirense,RB,20,63,63.02000045776367,-0.02
240837,M. Yandaş,Turkey,Sivasspor,CAM,23,63,63.189998626708984,-0.19
241093,S. Oum Gouet,Cameroon,SCR Altach,CDM,20,63,62.880001068115234,0.12
241349,Tian Yinong,China PR,Jiangsu Suning FC,RCM,27,63,63.25,-0.25
243909,A. Omar,Kenya,KSV Cercle Brugge,LB,25,63,62.91999816894531,0.08
207558,M. Broberg,Sweden,Odds BK,CM,27,63,62.84000015258789,0.16
211398,M. Caillard,France,En Avant de Guingamp,GK,24,63,62.97999954223633,0.02
216518,H. Bonmann,Germany,TSV 1860 München,GK,24,63,63.0099983215332,-0.01
232646,C. Bravo,Argentina,Club Atlético Banfield,LB,21,63,62.779998779296875,0.22
243142,H. Rashidi,Sweden,AIK,LWB,23,63,62.63999938964844,0.36
182470,Yu Ziqian,China PR,Dalian YiFang FC,GK,33,63,63.060001373291016,-0.06
206535,P. Digby,England,Forest Green Rovers,LDM,23,63,62.77000045776367,0.23
209607,G. Fabiano,Italy,Venezia FC,LW,33,63,62.880001068115234,0.12
213959,E. Andersson,Sweden,IK Sirius,LM,22,63,63.119998931884766,-0.12
225479,A. Gordyushenko,Russia,PFC CSKA Moscow,CM,21,63,63.25,-0.25
235207,S. Reddemann,Germany,SV Wehen Wiesbaden,LCB,22,63,62.9900016784668,0.01
240583,C. Lakin,England,Birmingham City,CM,19,63,63.02000045776367,-0.02
189895,Vallès,Spain,Sandefjord Fotball,LDM,28,63,63.040000915527344,-0.04
188360,T. Kruse,Germany,FC Energie Cottbus,CDM,35,63,63.209999084472656,-0.21
239817,B. Soumaré,France,LOSC Lille,CM,19,63,62.939998626708984,0.06
230858,S. Perisan,Italy,Padova,GK,20,63,62.72999954223633,0.27
237770,Y. Hasegawa,Japan,Shimizu S-Pulse,ST,30,63,62.95000076293945,0.05
239306,J. Bataille,Belgium,KV Oostende,RM,19,63,62.869998931884766,0.13
242634,I. Twum,Ghana,IK Start,CM,20,63,63.22999954223633,-0.23
207563,P. Diouf,Senegal,Kalmar FF,RS,29,63,62.95000076293945,0.05
152523,S. Flinders,England,Cheltenham Town,GK,32,63,62.959999084472656,0.04
158667,T. Bröker,Germany,SC Fortuna Köln,RM,33,63,62.959999084472656,0.04
229067,N. Rehnen,Germany,SC Fortuna Köln,GK,21,63,62.95000076293945,0.05
229579,A. Accardi,Italy,Palermo,CB,22,63,63.099998474121094,-0.1
185291,K. Debaty,Belgium,Waasland-Beveren,GK,29,63,63.18000030517578,-0.18
224204,S. Kroll,Germany,VfL Sportfreunde Lotte,GK,21,63,63.15999984741211,-0.16
228044,F. Krogstad,Norway,Lillestrøm SK,CM,23,63,63.119998931884766,-0.12
236492,Pedro Díaz,Spain,Real Sporting de Gijón,CAM,20,63,63.0,0.0
243660,A. Kubalas,Turkey,MKE Ankaragücü,CB,26,63,62.93000030517578,0.07
181452,O. Sissoko,Mali,Le Havre AC,GK,30,63,62.81999969482422,0.18
183244,A. Redmayne,Australia,Sydney FC,GK,29,63,62.400001525878906,0.6
189900,L. O'Neill,England,Gillingham,RB,26,63,62.9900016784668,0.01
211917,S. Braun,Germany,SC Preußen Münster,CDM,29,63,63.04999923706055,-0.05
213709,Isi,Spain,Granada CF,CM,22,63,62.939998626708984,0.06
169933,S. Laird,England,Forest Green Rovers,LB,30,63,63.040000915527344,-0.04
239565,M. Grösch,Germany,FC Carl Zeiss Jena,RCB,24,63,62.88999938964844,0.11
184013,M. Bartley,England,Hibernian,CM,31,63,63.130001068115234,-0.13
187341,R. Nilsson,Sweden,Trelleborgs FF,LCM,29,63,63.060001373291016,-0.06
137166,P. Jones,England,Fleetwood Town,GK,32,63,62.90999984741211,0.09
208590,M. Armellino,Italy,Lecce,CM,28,63,62.900001525878906,0.1
223694,E. Marxen,Denmark,Randers FC,LCB,27,63,63.22999954223633,-0.23
224462,Tan Tiancheng,China PR,Changchun Yatai FC,ST,27,63,63.209999084472656,-0.21
225998,A. McEneff,Republic of Ireland,Shamrock Rovers,CM,22,63,62.56999969482422,0.43
171982,C. Andrew,England,Rochdale,ST,31,63,62.95000076293945,0.05
244175,H. Amin,Afghanistan,SV Meppen,LB,26,63,63.0,0.0
244431,R. Mišlov,Croatia,SKN St. Pölten,RCM,30,63,62.90999984741211,0.09
231376,M. Berrío,Colombia,Atlético Huila,CB,21,63,62.779998779296875,0.22
213969,M. Pinnock,England,AFC Wimbledon,RM,23,63,63.060001373291016,-0.06
242129,R. Lemus,Colombia,Itagüí Leones FC,CAM,26,63,63.34000015258789,-0.34
51921,A. Chambers,England,Walsall,CM,37,63,63.040000915527344,-0.04
226770,J. Barny,Sweden,Hammarby IF,CM,28,63,62.91999816894531,0.08
237266,M. Epps,United States,Philadelphia Union,RM,23,63,62.9900016784668,0.01
239826,O. Gaines,United States,SV Darmstadt 98,LM,20,63,62.54999923706055,0.45
177618,J. Wright,England,Bradford City,CM,28,63,62.970001220703125,0.03
244434,P. Siegl,Austria,TSV Hartberg,LCB,24,63,62.7400016784668,0.26
192466,M. Marrone,Australia,Adelaide United,RB,31,63,62.939998626708984,0.06
150995,B. Rotenberg,Finland,Lokomotiv Moscow,RB,32,63,62.970001220703125,0.03
224211,S. Mmaee,Belgium,Sint-Truidense VV,CB,21,63,62.880001068115234,0.12
226259,L. Andrenacci,Italy,Brescia,GK,23,63,62.810001373291016,0.19
233171,T. Ishikawa,Japan,Shonan Bellmare,LCM,26,63,62.90999984741211,0.09
238803,T. Baumgart,Germany,FC Erzgebirge Aue,RM,20,63,63.08000183105469,-0.08
239571,T. Handwerker,Germany,FC Groningen,LB,20,63,63.470001220703125,-0.47
241619,Huang Zichang,China PR,Jiangsu Suning FC,RM,21,63,63.0099983215332,-0.01
244947,L. Pons,Argentina,San Martin de Tucumán,LS,28,63,62.970001220703125,0.03
214740,G. Alucema,Chile,CD Everton de Viña del Mar,RB,25,63,62.81999969482422,0.18
215252,P. Heredia,Argentina,Belgrano de Córdoba,GK,28,63,63.66999816894531,-0.67
226260,A. Cistana,Italy,Brescia,CB,21,63,63.150001525878906,-0.15
245716,S. Essende,France,KAS Eupen,ST,20,63,62.88999938964844,0.11
221141,A. Bakayoko,Sierra Leone,Coventry City,ST,22,63,62.93000030517578,0.07
228309,Montoro,Spain,UD Almería,RB,23,63,62.959999084472656,0.04
235221,Tang Shi,China PR,Guangzhou Evergrande Taobao FC,RM,23,63,63.20000076293945,-0.2
235222,S. Horemans,Belgium,Excelsior,CB,20,63,62.810001373291016,0.19
244950,J. Rodríguez,Argentina,San Martín de San Juan,CB,24,63,62.970001220703125,0.03
200663,O. Tounkara,France,La Berrichonne de Châteauroux,RS,28,63,62.93000030517578,0.07
155351,Choi Jae Soo,Korea Republic,Gyeongnam FC,LCB,35,63,62.959999084472656,0.04
229079,J. McNerney,England,Crawley Town,CB,28,63,63.36000061035156,-0.36
232919,N. Fujita,Japan,Vissel Kobe,CM,31,63,62.9900016784668,0.01
234967,D. Giraldo,Colombia,Rionegro Águilas,CDM,20,63,63.2400016784668,-0.24
227288,J. Flores,England,Östersunds FK,CM,22,63,62.869998931884766,0.13
243928,S. Gbegnon,Togo,AS Béziers,CDM,26,63,63.43000030517578,-0.43
149721,G. Rogers,Republic of Ireland,Dundalk,GK,36,63,62.959999084472656,0.04
237529,Maximiano,Brazil,Minnesota United FC,CDM,23,63,63.34000015258789,-0.34
239833,M. Al Dhaw,Sudan,Ohod Club,RM,24,63,63.08000183105469,-0.08
245977,K. Despodov,Bulgaria,Free Agent,LM,21,63,63.18000030517578,-0.18
204762,T. Schilk,Germany,Hallescher FC,RWB,26,63,63.11000061035156,-0.11
221658,A. Sharahili,Saudi Arabia,Al Hilal,CB,24,63,63.560001373291016,-0.56
179930,S. Pawłowski,Poland,Zagłębie Sosnowiec,CAM,31,63,62.880001068115234,0.12
193754,K. Schwertfeger,Germany,KFC Uerdingen 05,CDM,29,63,62.88999938964844,0.11
226267,E. Baldini,Italy,Ascoli,LW,21,63,62.97999954223633,0.02
235483,O. Framelin,Cameroon,CD Nacional,GK,21,63,62.81999969482422,0.18
236507,T. Conechny,Argentina,Portland Timbers,ST,20,63,63.38999938964844,-0.39
208348,K. Osyra,Poland,Miedź Legnica,CB,25,63,63.040000915527344,-0.04
240092,F. Cernuto,Italy,Venezia FC,CB,26,63,63.0099983215332,-0.01
241628,N. Pierini,Italy,Spezia,LW,19,63,63.0,0.0
245212,R. Uldrikis,Latvia,FC Sion,ST,20,63,63.290000915527344,-0.29
228573,P. Wilson,Sweden,GIF Sundsvall,LW,21,63,63.09000015258789,-0.09
232413,A. Dijksteel,Netherlands,Charlton Athletic,RB,21,63,63.18000030517578,-0.18
234717,S. Pérez,Chile,CD Palestino,GK,27,63,62.83000183105469,0.17
208350,S. Larsen,Norway,IK Start,LCB,30,63,62.939998626708984,0.06
240350,F. Barrientos,Chile,CD Palestino,RM,21,63,63.08000183105469,-0.08
216287,J. Putze,Germany,VfL Sportfreunde Lotte,CDM,23,63,62.75,0.25
220895,A. Al Sulayhim,Saudi Arabia,Al Shabab,CDM,24,63,63.029998779296875,-0.03
229343,Wanderson,Brazil,Jeonnam Dragons,LM,29,63,63.0,0.0
235999,L. García,Colombia,Sevilla FC,GK,20,63,62.88999938964844,0.11
245215,S. Pino,Chile,CD Universidad de Concepción,ST,24,63,63.36000061035156,-0.36
232928,Y. Matsushita,Japan,Vissel Kobe,LM,24,63,63.02000045776367,-0.02
189408,L. Rath,Austria,SV Mattersburg,LCB,26,63,63.20000076293945,-0.2
148705,E. Mjelde,Norway,Sandefjord Fotball,CM,34,63,63.02000045776367,-0.02
166113,D. Buchanan,Northern Ireland,Northampton Town,LB,32,63,63.0,0.0
238049,P. Pomykal,United States,FC Dallas,RM,18,63,63.060001373291016,-0.06
186849,J. O'Brien,Scotland,Bradford City,CM,30,63,63.060001373291016,-0.06
227554,Y. Tanaka,Japan,Cerezo Osaka,RB,32,63,63.06999969482422,-0.07
190690,B. Babiarz,Poland,Zagłębie Sosnowiec,CDM,29,63,63.09000015258789,-0.09
192738,M. Sans,France,Chamois Niortais Football Club,CB,30,63,63.060001373291016,-0.06
200931,Fran Cruz,Spain,Miedź Legnica,CB,27,63,62.43000030517578,0.57
204515,S. Sama,Germany,Heracles Almelo,CB,25,63,62.93000030517578,0.07
238563,D. Wiebe,Germany,SC Preußen Münster,CDM,24,63,62.720001220703125,0.28
245219,Juan Hernández,Spain,Cádiz CF,RM,23,63,62.95000076293945,0.05
172516,M. Spelmann,Denmark,Aarhus GF,RM,31,63,63.220001220703125,-0.22
242660,J. Beyer,Germany,Borussia Mönchengladbach,RB,18,63,63.0,0.0
198373,S. Robinson,Scotland,Livingston FC,LS,26,63,63.11000061035156,-0.11
228325,O. Berg,Norway,GIF Sundsvall,CM,24,63,62.84000015258789,0.16
233445,J. Arctander Moe,Norway,Stabæk Fotball,LB,22,63,63.08000183105469,-0.08
239077,T. Hagn,Germany,SpVgg Unterhaching,LM,23,63,63.439998626708984,-0.44
242661,H. Camara,Saudi Arabia,Al Qadisiyah,ST,20,63,63.459999084472656,-0.46
245989,Alberto Espeso,Spain,Real Sporting de Gijón,LB,20,63,62.70000076293945,0.3
231910,Kim Gun Hee,Korea Republic,Sangju Sangmu FC,ST,23,63,63.22999954223633,-0.23
239078,S. Schimmer,Germany,SpVgg Unterhaching,LS,24,63,63.09000015258789,-0.09
239334,Paulo Vitor,Brazil,Albacete BP,RW,19,63,62.95000076293945,0.05
243430,David Alba,Spain,Getafe CF,CB,19,63,62.47999954223633,0.52
218343,R. Hedges,Wales,Barnsley,RM,22,63,62.9900016784668,0.01
226791,T. Moore,England,Southend United,RCB,21,63,63.18000030517578,-0.18
236775,W. Viitala,Finland,Malmö FF,GK,26,63,63.349998474121094,-0.35
238055,A. Al Najjar,Saudi Arabia,Al Ittihad,RM,21,63,62.779998779296875,0.22
241127,Gonzalo Pereira,Spain,CF Reus Deportiu,CB,21,63,63.06999969482422,-0.07
229353,M. Ristl,Germany,VfR Aalen,CDM,21,63,62.91999816894531,0.08
233705,J. Lungi Sørensen,Denmark,Esbjerg fB,RCM,20,63,62.970001220703125,0.03
234473,D. Tshiembe,Denmark,Hamilton Academical FC,CB,26,63,63.06999969482422,-0.07
240361,I. De Santis,Italy,Ascoli,CB,21,63,62.779998779296875,0.22
187113,L. Krogh Gerson,Luxembourg,IFK Norrköping,CB,28,63,62.91999816894531,0.08
190441,V. Bindia,Senegal,Sandefjord Fotball,RB,28,63,62.86000061035156,0.14
229354,A. Ferati,Germany,Hamburger SV,CAM,20,63,62.90999984741211,0.09
231402,M. Penney,England,Sheffield Wednesday,LB,20,63,63.040000915527344,-0.04
239338,A. Ibrahimaj,Germany,KFC Uerdingen 05,RM,26,63,62.810001373291016,0.19
244202,R. Lamie,Scotland,Livingston FC,LWB,25,63,63.119998931884766,-0.12
183530,J. Smith,England,Crawley Town,CM,31,63,63.06999969482422,-0.07
230635,D. Soto,Chile,CD Universidad de Concepción,LB,19,63,63.790000915527344,-0.79
209644,T. Vincensini,France,Valenciennes FC,GK,24,63,63.099998474121094,-0.1
210924,A. Al Barakah,Saudi Arabia,Al Fayha,RCM,27,63,62.68000030517578,0.32
239852,D. Barreto,Paraguay,Alianza Petrolera,CAM,25,63,63.119998931884766,-0.12
243948,A. Andrianarimanana,Madagascar,Kaizer Chiefs,CM,27,63,63.18000030517578,-0.18
244972,Ricardo Schutte,Portugal,Rio Ave FC,ST,20,63,62.869998931884766,0.13
239597,D. Jubitana,Belgium,Waasland-Beveren,CAM,19,63,62.790000915527344,0.21
244205,M. Salas,Argentina,CD O'Higgins,LM,20,63,62.9900016784668,0.01
221167,C. Dummigan,Northern Ireland,Oldham Athletic,RB,22,63,63.209999084472656,-0.21
226543,R. Córdoba,Colombia,Jaguares de Córdoba,CB,28,63,63.220001220703125,-0.22
228847,C. Lindquist,Norway,Strømsgodset IF,RB,22,63,62.650001525878906,0.35
231407,S. Donnellan,Republic of Ireland,Yeovil Town,CB,21,63,62.970001220703125,0.03
232175,D. Kozica,Sweden,Djurgårdens IF,RM,25,63,63.2400016784668,-0.24
237551,T. Ephestion,France,US Orléans Loiret Football,CM,23,63,62.90999984741211,0.09
204528,W. Jordán,Colombia,Itagüí Leones FC,ST,27,63,62.79999923706055,0.2
220912,F. Jagiełło,Poland,Zagłębie Lubin,LDM,20,63,62.83000183105469,0.17
191728,H. Storbæk,Norway,Sandefjord Fotball,CM,32,63,63.09000015258789,-0.09
204785,M. Mandron,France,Colchester United,ST,23,63,63.15999984741211,-0.16
213745,Robert Costa,Spain,RC Celta,CB,24,63,63.439998626708984,-0.44
225009,Borja Fernández,Spain,Miedź Legnica,LCM,22,63,63.150001525878906,-0.15
227825,Jang Dae Hee,Korea Republic,Jeonnam Dragons,GK,24,63,63.130001068115234,-0.13
237041,M. Barreiro,Argentina,Atlético Huila,ST,33,63,62.93000030517578,0.07
238577,Kang Ji Hoon,Korea Republic,Gangwon FC,RB,21,63,62.65999984741211,0.34
225266,M. Rasmussen,Norway,FC Nordsjælland,LW,20,63,63.040000915527344,-0.04
226546,F. Barboza,Argentina,Argentinos Juniors,RW,21,63,62.849998474121094,0.15
169714,Fábio Ferreira,Portugal,Perth Glory,RM,29,63,63.0099983215332,-0.01
238578,Lee Jin Hyun,Korea Republic,Pohang Steelers,CM,20,63,62.9900016784668,0.01
243698,L. Meisl,Austria,SKN St. Pölten,CB,19,63,62.84000015258789,0.16
193522,F. Lepore,Italy,Lecce,RB,32,63,62.95000076293945,0.05
245235,A. Bah,Denmark,SønderjyskE,RM,20,63,62.83000183105469,0.17
216052,F. Coniglio,Argentina,Club Atlético Lanús,ST,26,63,63.209999084472656,-0.21
243700,J. Hjorth,Denmark,Vendsyssel FF,CB,23,63,63.400001525878906,-0.4
244724,E. Frederiksen,Denmark,SC Heerenveen,CAM,17,63,63.150001525878906,-0.15
193524,G. Ingrosso,Italy,Ascoli,CB,29,63,63.59000015258789,-0.59
219637,Ander Cantero,Spain,CF Rayo Majadahonda,GK,23,63,62.83000183105469,0.17
176373,Bae Ki Jong,Korea Republic,Gyeongnam FC,LW,35,63,63.040000915527344,-0.04
244213,Jorge Félix,Spain,Piast Gliwice,LM,26,63,62.849998474121094,0.15
232950,H. Akino,Japan,Shonan Bellmare,CDM,23,63,62.83000183105469,0.17
242166,A. Layouni,Sweden,FK Bodø/Glimt,LW,25,63,62.900001525878906,0.1
242678,J. Salazar,Colombia,Millonarios FC,RM,21,63,63.09000015258789,-0.09
220663,M. Kallesøe,Denmark,Randers FC,RM,21,63,62.9900016784668,0.01
231672,L. Sierra,Colombia,Once Caldas,CDM,30,63,62.939998626708984,0.06
239352,R. Guder,Germany,SV Wehen Wiesbaden,ST,23,63,63.20000076293945,-0.2
54008,S. Bywater,England,Burton Albion,GK,37,63,63.02000045776367,-0.02
245241,A. Bangoura,Guinea,Al Fateh,RM,22,63,62.880001068115234,0.12
245497,Chema,Spain,UD Almería,CAM,20,63,62.970001220703125,0.03
